t(secs),mass_residual
13.6383,0.0284314
13.6385,0.0284315
13.6386,0.0284315
13.6388,0.0284316
13.6389,0.0284317
13.6391,0.0284317
13.6392,0.0284318
13.6394,0.0284318
13.6395,0.0284319
13.6397,0.0284319
13.6398,0.0284319
13.64,0.028432
13.6401,0.028432
13.6403,0.028432
13.6404,0.028432
13.6406,0.028432
13.6407,0.028432
13.6409,0.028432
13.641,0.028432
13.6412,0.028432
13.6413,0.0284319
13.6415,0.0284319
13.6416,0.0284318
13.6418,0.0284318
13.6419,0.0284317
13.6421,0.0284317
13.6422,0.0284316
13.6424,0.0284315
13.6425,0.0284315
13.6427,0.0284314
13.6428,0.0284313
13.643,0.0284313
13.6431,0.0284312
13.6433,0.0284311
13.6434,0.0284311
13.6436,0.0284311
13.6437,0.028431
13.6439,0.0284309
13.644,0.0284309
13.6442,0.0284308
13.6443,0.0284308
13.6445,0.0284307
13.6446,0.0284307
13.6448,0.0284307
13.6449,0.0284307
13.6451,0.0284307
13.6452,0.0284306
13.6454,0.0284306
13.6455,0.0284306
13.6457,0.0284306
13.6458,0.0284306
13.646,0.0284306
13.6461,0.0284307
13.6463,0.0284307
13.6464,0.0284307
13.6466,0.0284308
13.6467,0.0284308
13.6469,0.0284308
13.647,0.0284309
13.6472,0.0284309
13.6473,0.0284309
13.6475,0.028431
13.6476,0.0284311
13.6478,0.0284311
13.6479,0.0284311
13.6481,0.0284312
13.6482,0.0284312
13.6484,0.0284312
13.6485,0.0284312
13.6487,0.0284312
13.6488,0.0284312
13.649,0.0284312
13.6491,0.0284312
13.6493,0.0284312
13.6494,0.0284312
13.6496,0.0284311
13.6497,0.0284311
13.6499,0.028431
13.65,0.028431
13.6502,0.0284309
13.6503,0.0284308
13.6505,0.0284308
13.6506,0.0284307
13.6508,0.0284306
13.6509,0.0284305
13.6511,0.0284304
13.6512,0.0284303
13.6514,0.0284303
13.6515,0.0284302
13.6517,0.0284302
13.6518,0.0284301
13.652,0.02843
13.6521,0.02843
13.6523,0.0284299
13.6524,0.0284299
13.6526,0.0284298
13.6527,0.0284298
13.6529,0.0284298
13.653,0.0284298
13.6532,0.0284297
13.6533,0.0284297
13.6535,0.0284297
13.6536,0.0284297
13.6538,0.0284297
13.6539,0.0284297
13.6541,0.0284298
13.6542,0.0284298
13.6544,0.0284298
13.6545,0.0284299
13.6547,0.0284299
13.6548,0.0284299
13.655,0.02843
13.6551,0.02843
13.6553,0.02843
13.6554,0.0284301
13.6556,0.0284301
13.6557,0.0284301
13.6559,0.0284302
13.656,0.0284302
13.6562,0.0284302
13.6563,0.0284302
13.6565,0.0284302
13.6566,0.0284302
13.6568,0.0284302
13.6569,0.0284302
13.6571,0.0284302
13.6572,0.0284301
13.6574,0.0284301
13.6575,0.0284301
13.6577,0.02843
13.6578,0.02843
13.658,0.0284299
13.6581,0.0284298
13.6583,0.0284298
13.6584,0.0284297
13.6586,0.0284296
13.6587,0.0284295
13.6589,0.0284295
13.659,0.0284294
13.6592,0.0284293
13.6593,0.0284292
13.6595,0.0284292
13.6596,0.0284291
13.6598,0.028429
13.6599,0.028429
13.6601,0.0284289
13.6602,0.0284289
13.6604,0.0284288
13.6605,0.0284288
13.6607,0.0284287
13.6608,0.0284287
13.661,0.0284287
13.6611,0.0284287
13.6613,0.0284286
13.6614,0.0284286
13.6616,0.0284286
13.6617,0.0284286
13.6619,0.0284287
13.662,0.0284287
13.6622,0.0284287
13.6623,0.0284288
13.6625,0.0284288
13.6626,0.0284288
13.6628,0.0284289
13.6629,0.0284289
13.6631,0.028429
13.6632,0.0284291
13.6634,0.0284291
13.6635,0.0284292
13.6637,0.0284292
13.6638,0.0284292
13.664,0.0284293
13.6641,0.0284293
13.6643,0.0284294
13.6644,0.0284294
13.6646,0.0284294
13.6647,0.0284294
13.6649,0.0284295
13.665,0.0284295
13.6652,0.0284295
13.6653,0.0284295
13.6655,0.0284295
13.6656,0.0284294
13.6658,0.0284294
13.6659,0.0284294
13.6661,0.0284293
13.6662,0.0284292
13.6664,0.0284292
13.6665,0.0284292
13.6667,0.0284291
13.6668,0.028429
13.667,0.028429
13.6671,0.0284289
13.6673,0.0284289
13.6674,0.0284288
13.6676,0.0284287
13.6677,0.0284287
13.6679,0.0284287
13.668,0.0284286
13.6682,0.0284286
13.6683,0.0284285
13.6685,0.0284285
13.6686,0.0284285
13.6688,0.0284285
13.6689,0.0284285
13.6691,0.0284284
13.6692,0.0284284
13.6694,0.0284285
13.6695,0.0284285
13.6697,0.0284285
13.6698,0.0284285
13.67,0.0284285
13.6701,0.0284286
13.6703,0.0284286
13.6704,0.0284286
13.6706,0.0284287
13.6707,0.0284287
13.6709,0.0284288
13.671,0.0284288
13.6712,0.0284289
13.6713,0.028429
13.6715,0.028429
13.6716,0.0284291
13.6718,0.0284291
13.6719,0.0284292
13.6721,0.0284292
13.6722,0.0284293
13.6724,0.0284293
13.6725,0.0284294
13.6727,0.0284294
13.6728,0.0284294
13.673,0.0284294
13.6731,0.0284294
13.6733,0.0284294
13.6734,0.0284294
13.6736,0.0284294
13.6737,0.0284294
13.6739,0.0284294
13.674,0.0284293
13.6742,0.0284292
13.6743,0.0284292
13.6745,0.0284291
13.6746,0.028429
13.6748,0.028429
13.6749,0.0284289
13.6751,0.0284288
13.6752,0.0284288
13.6754,0.0284287
13.6755,0.0284286
13.6757,0.0284285
13.6758,0.0284285
13.676,0.0284284
13.6761,0.0284283
13.6763,0.0284283
13.6764,0.0284282
13.6766,0.0284281
13.6767,0.0284281
13.6769,0.028428
13.677,0.028428
13.6772,0.028428
13.6773,0.0284279
13.6775,0.0284279
13.6776,0.0284279
13.6778,0.0284279
13.6779,0.0284279
13.6781,0.0284279
13.6782,0.0284279
13.6784,0.0284279
13.6785,0.0284279
13.6787,0.0284279
13.6788,0.028428
13.679,0.028428
13.6791,0.028428
13.6793,0.0284281
13.6794,0.0284281
13.6796,0.0284282
13.6797,0.0284282
13.6799,0.0284283
13.68,0.0284283
13.6802,0.0284284
13.6803,0.0284284
13.6805,0.0284285
13.6806,0.0284285
13.6808,0.0284285
13.6809,0.0284285
13.6811,0.0284286
13.6812,0.0284286
13.6814,0.0284286
13.6815,0.0284286
13.6817,0.0284286
13.6818,0.0284285
13.682,0.0284285
13.6821,0.0284284
13.6823,0.0284284
13.6824,0.0284284
13.6826,0.0284283
13.6827,0.0284282
13.6829,0.0284282
13.683,0.0284281
13.6832,0.0284281
13.6833,0.028428
13.6835,0.0284279
13.6836,0.0284279
13.6838,0.0284278
13.6839,0.0284278
13.6841,0.0284277
13.6842,0.0284276
13.6844,0.0284276
13.6845,0.0284276
13.6847,0.0284275
13.6848,0.0284275
13.685,0.0284275
13.6851,0.0284274
13.6853,0.0284274
13.6854,0.0284274
13.6856,0.0284274
13.6857,0.0284274
13.6859,0.0284274
13.686,0.0284274
13.6862,0.0284274
13.6863,0.0284274
13.6865,0.0284274
13.6866,0.0284275
13.6868,0.0284275
13.6869,0.0284275
13.6871,0.0284276
13.6872,0.0284276
13.6874,0.0284277
13.6875,0.0284277
13.6877,0.0284278
13.6878,0.0284278
13.688,0.0284279
13.6881,0.0284279
13.6883,0.028428
13.6884,0.028428
13.6886,0.028428
13.6887,0.0284281
13.6889,0.0284281
13.689,0.0284281
13.6892,0.0284281
13.6893,0.0284281
13.6895,0.0284281
13.6896,0.0284281
13.6898,0.0284281
13.6899,0.028428
13.6901,0.028428
13.6902,0.0284279
13.6904,0.0284279
13.6905,0.0284278
13.6907,0.0284277
13.6908,0.0284277
13.691,0.0284276
13.6911,0.0284275
13.6913,0.0284274
13.6914,0.0284273
13.6916,0.0284273
13.6917,0.0284272
13.6919,0.0284271
13.692,0.028427
13.6922,0.028427
13.6923,0.0284269
13.6925,0.0284269
13.6926,0.0284268
13.6928,0.0284267
13.6929,0.0284267
13.6931,0.0284267
13.6932,0.0284267
13.6934,0.0284266
13.6935,0.0284266
13.6937,0.0284265
13.6938,0.0284265
13.694,0.0284265
13.6941,0.0284265
13.6943,0.0284265
13.6944,0.0284265
13.6946,0.0284266
13.6947,0.0284266
13.6949,0.0284266
13.695,0.0284266
13.6952,0.0284267
13.6953,0.0284267
13.6955,0.0284268
13.6956,0.0284268
13.6958,0.0284268
13.6959,0.0284269
13.6961,0.0284269
13.6962,0.0284269
13.6964,0.028427
13.6965,0.028427
13.6967,0.0284271
13.6968,0.0284271
13.697,0.0284271
13.6971,0.0284271
13.6973,0.0284272
13.6974,0.0284272
13.6976,0.0284271
13.6977,0.0284271
13.6979,0.0284271
13.698,0.0284271
13.6982,0.0284271
13.6983,0.028427
13.6985,0.028427
13.6986,0.0284269
13.6988,0.0284269
13.6989,0.0284268
13.6991,0.0284267
13.6992,0.0284267
13.6994,0.0284266
13.6995,0.0284266
13.6997,0.0284265
13.6998,0.0284264
13.7,0.0284264
13.7001,0.0284263
13.7003,0.0284263
13.7004,0.0284262
13.7006,0.0284262
13.7007,0.0284261
13.7009,0.0284261
13.701,0.028426
13.7012,0.028426
13.7013,0.028426
13.7015,0.028426
13.7016,0.028426
13.7018,0.0284259
13.7019,0.0284259
13.7021,0.0284259
13.7022,0.0284259
13.7024,0.028426
13.7025,0.028426
13.7027,0.028426
13.7028,0.0284261
13.703,0.0284261
13.7031,0.0284261
13.7033,0.0284262
13.7034,0.0284262
13.7036,0.0284263
13.7037,0.0284263
13.7039,0.0284264
13.704,0.0284264
13.7042,0.0284265
13.7043,0.0284265
13.7045,0.0284265
13.7046,0.0284266
13.7048,0.0284266
13.7049,0.0284267
13.7051,0.0284267
13.7052,0.0284267
13.7054,0.0284268
13.7055,0.0284268
13.7057,0.0284268
13.7058,0.0284268
13.706,0.0284268
13.7061,0.0284268
13.7063,0.0284267
13.7064,0.0284267
13.7066,0.0284266
13.7067,0.0284266
13.7069,0.0284266
13.707,0.0284265
13.7072,0.0284264
13.7073,0.0284264
13.7075,0.0284263
13.7076,0.0284263
13.7078,0.0284262
13.7079,0.0284262
13.7081,0.0284261
13.7082,0.0284261
13.7084,0.028426
13.7085,0.028426
13.7087,0.0284259
13.7088,0.0284259
13.709,0.0284258
13.7091,0.0284258
13.7093,0.0284258
13.7094,0.0284258
13.7096,0.0284257
13.7097,0.0284257
13.7099,0.0284257
13.71,0.0284257
13.7102,0.0284257
13.7103,0.0284257
13.7105,0.0284258
13.7106,0.0284258
13.7108,0.0284258
13.7109,0.0284259
13.7111,0.0284259
13.7112,0.028426
13.7114,0.028426
13.7115,0.0284261
13.7117,0.0284261
13.7118,0.0284262
13.712,0.0284263
13.7121,0.0284263
13.7123,0.0284264
13.7124,0.0284264
13.7126,0.0284264
13.7127,0.0284265
13.7129,0.0284265
13.713,0.0284266
13.7132,0.0284266
13.7133,0.0284266
13.7135,0.0284267
13.7136,0.0284267
13.7138,0.0284267
13.7139,0.0284266
13.7141,0.0284266
13.7142,0.0284266
13.7144,0.0284266
13.7145,0.0284265
13.7147,0.0284265
13.7148,0.0284265
13.715,0.0284264
13.7151,0.0284263
13.7153,0.0284263
13.7154,0.0284262
13.7156,0.0284261
13.7157,0.0284261
13.7159,0.028426
13.716,0.0284259
13.7162,0.0284259
13.7163,0.0284258
13.7165,0.0284258
13.7166,0.0284258
13.7168,0.0284257
13.7169,0.0284257
13.7171,0.0284256
13.7172,0.0284256
13.7174,0.0284255
13.7175,0.0284255
13.7177,0.0284255
13.7178,0.0284255
13.718,0.0284254
13.7181,0.0284254
13.7183,0.0284254
13.7184,0.0284255
13.7186,0.0284255
13.7187,0.0284255
13.7189,0.0284255
13.719,0.0284256
13.7192,0.0284256
13.7193,0.0284257
13.7195,0.0284257
13.7196,0.0284258
13.7198,0.0284259
13.7199,0.0284259
13.7201,0.028426
13.7202,0.0284261
13.7204,0.0284261
13.7205,0.0284262
13.7207,0.0284263
13.7208,0.0284264
13.721,0.0284264
13.7211,0.0284265
13.7213,0.0284265
13.7214,0.0284265
13.7216,0.0284266
13.7217,0.0284266
13.7219,0.0284266
13.722,0.0284266
13.7222,0.0284266
13.7223,0.0284266
13.7225,0.0284266
13.7226,0.0284266
13.7228,0.0284265
13.7229,0.0284265
13.7231,0.0284265
13.7232,0.0284265
13.7234,0.0284264
13.7235,0.0284263
13.7237,0.0284263
13.7238,0.0284262
13.724,0.0284262
13.7241,0.0284261
13.7243,0.028426
13.7244,0.028426
13.7246,0.028426
13.7247,0.0284259
13.7249,0.0284259
13.725,0.0284258
13.7252,0.0284258
13.7253,0.0284258
13.7255,0.0284258
13.7256,0.0284257
13.7258,0.0284257
13.7259,0.0284257
13.7261,0.0284257
13.7262,0.0284257
13.7264,0.0284257
13.7265,0.0284257
13.7267,0.0284257
13.7268,0.0284257
13.727,0.0284257
13.7271,0.0284258
13.7273,0.0284258
13.7274,0.0284259
13.7276,0.0284259
13.7277,0.028426
13.7279,0.028426
13.728,0.0284261
13.7282,0.0284261
13.7283,0.0284262
13.7285,0.0284263
13.7286,0.0284263
13.7288,0.0284264
13.7289,0.0284264
13.7291,0.0284264
13.7292,0.0284265
13.7294,0.0284265
13.7295,0.0284265
13.7297,0.0284265
13.7298,0.0284266
13.73,0.0284265
13.7301,0.0284266
13.7303,0.0284265
13.7304,0.0284265
13.7306,0.0284265
13.7307,0.0284264
13.7309,0.0284264
13.731,0.0284263
13.7312,0.0284263
13.7313,0.0284262
13.7315,0.0284261
13.7316,0.0284261
13.7318,0.028426
13.7319,0.0284259
13.7321,0.0284258
13.7322,0.0284258
13.7324,0.0284257
13.7325,0.0284256
13.7327,0.0284256
13.7328,0.0284255
13.733,0.0284254
13.7331,0.0284254
13.7333,0.0284253
13.7334,0.0284252
13.7336,0.0284252
13.7337,0.0284252
13.7339,0.0284251
13.734,0.0284251
13.7342,0.0284251
13.7343,0.0284251
13.7345,0.028425
13.7346,0.028425
13.7348,0.028425
13.7349,0.028425
13.7351,0.028425
13.7352,0.0284251
13.7354,0.0284251
13.7355,0.0284251
13.7357,0.0284251
13.7358,0.0284252
13.736,0.0284252
13.7361,0.0284253
13.7363,0.0284253
13.7364,0.0284254
13.7366,0.0284255
13.7367,0.0284255
13.7369,0.0284255
13.737,0.0284256
13.7372,0.0284256
13.7373,0.0284256
13.7375,0.0284256
13.7376,0.0284257
13.7378,0.0284257
13.7379,0.0284257
13.7381,0.0284257
13.7382,0.0284257
13.7384,0.0284257
13.7385,0.0284257
13.7387,0.0284257
13.7388,0.0284256
13.739,0.0284256
13.7391,0.0284255
13.7393,0.0284254
13.7394,0.0284254
13.7396,0.0284253
13.7397,0.0284252
13.7399,0.0284251
13.74,0.0284251
13.7402,0.028425
13.7403,0.0284249
13.7405,0.0284248
13.7406,0.0284247
13.7408,0.0284246
13.7409,0.0284245
13.7411,0.0284245
13.7412,0.0284244
13.7414,0.0284243
13.7415,0.0284242
13.7417,0.0284242
13.7418,0.0284241
13.742,0.0284241
13.7421,0.0284241
13.7423,0.0284241
13.7424,0.028424
13.7426,0.028424
13.7427,0.028424
13.7429,0.028424
13.743,0.028424
13.7432,0.028424
13.7433,0.028424
13.7435,0.028424
13.7436,0.0284241
13.7438,0.0284241
13.7439,0.0284242
13.7441,0.0284242
13.7442,0.0284242
13.7444,0.0284243
13.7445,0.0284243
13.7447,0.0284243
13.7448,0.0284244
13.745,0.0284244
13.7451,0.0284245
13.7453,0.0284245
13.7454,0.0284245
13.7456,0.0284246
13.7457,0.0284246
13.7459,0.0284246
13.746,0.0284246
13.7462,0.0284246
13.7463,0.0284246
13.7465,0.0284246
13.7466,0.0284245
13.7468,0.0284245
13.7469,0.0284245
13.7471,0.0284244
13.7472,0.0284244
13.7474,0.0284243
13.7475,0.0284242
13.7477,0.0284242
13.7478,0.0284241
13.748,0.028424
13.7481,0.028424
13.7483,0.0284239
13.7484,0.0284238
13.7486,0.0284238
13.7487,0.0284237
13.7489,0.0284237
13.749,0.0284236
13.7492,0.0284235
13.7493,0.0284235
13.7495,0.0284234
13.7496,0.0284233
13.7498,0.0284233
13.7499,0.0284232
13.7501,0.0284232
13.7502,0.0284232
13.7504,0.0284231
13.7505,0.0284231
13.7507,0.0284231
13.7508,0.0284231
13.751,0.0284231
13.7511,0.0284231
13.7513,0.0284231
13.7514,0.0284232
13.7516,0.0284232
13.7517,0.0284232
13.7519,0.0284233
13.752,0.0284233
13.7522,0.0284233
13.7523,0.0284234
13.7525,0.0284234
13.7526,0.0284235
13.7528,0.0284235
13.7529,0.0284236
13.7531,0.0284236
13.7532,0.0284237
13.7534,0.0284237
13.7535,0.0284237
13.7537,0.0284238
13.7538,0.0284238
13.754,0.0284238
13.7541,0.0284238
13.7543,0.0284239
13.7544,0.0284239
13.7546,0.0284239
13.7547,0.0284239
13.7549,0.0284238
13.755,0.0284238
13.7552,0.0284238
13.7553,0.0284237
13.7555,0.0284237
13.7556,0.0284237
13.7558,0.0284236
13.7559,0.0284235
13.7561,0.0284235
13.7562,0.0284234
13.7564,0.0284234
13.7565,0.0284233
13.7567,0.0284232
13.7568,0.0284232
13.757,0.0284231
13.7571,0.0284231
13.7573,0.028423
13.7574,0.028423
13.7576,0.0284229
13.7577,0.0284229
13.7579,0.0284229
13.758,0.0284229
13.7582,0.0284228
13.7583,0.0284228
13.7585,0.0284228
13.7586,0.0284228
13.7588,0.0284228
13.7589,0.0284229
13.7591,0.0284228
13.7592,0.0284229
13.7594,0.0284229
13.7595,0.0284229
13.7597,0.028423
13.7598,0.028423
13.76,0.0284231
13.7601,0.0284231
13.7603,0.0284232
13.7604,0.0284232
13.7606,0.0284233
13.7607,0.0284234
13.7609,0.0284234
13.761,0.0284235
13.7612,0.0284235
13.7613,0.0284236
13.7615,0.0284236
13.7616,0.0284237
13.7618,0.0284237
13.7619,0.0284238
13.7621,0.0284238
13.7622,0.0284238
13.7624,0.0284238
13.7625,0.0284238
13.7627,0.0284238
13.7628,0.0284238
13.763,0.0284237
13.7631,0.0284237
13.7633,0.0284236
13.7634,0.0284236
13.7636,0.0284235
13.7637,0.0284235
13.7639,0.0284234
13.764,0.0284233
13.7642,0.0284233
13.7643,0.0284232
13.7645,0.0284231
13.7646,0.0284231
13.7648,0.028423
13.7649,0.0284229
13.7651,0.0284229
13.7652,0.0284228
13.7654,0.0284228
13.7655,0.0284227
13.7657,0.0284227
13.7658,0.0284226
13.766,0.0284226
13.7661,0.0284226
13.7663,0.0284225
13.7664,0.0284225
13.7666,0.0284225
13.7667,0.0284225
13.7669,0.0284225
13.767,0.0284225
13.7672,0.0284225
13.7673,0.0284225
13.7675,0.0284225
13.7676,0.0284225
13.7678,0.0284226
13.7679,0.0284226
13.7681,0.0284226
13.7682,0.0284226
13.7684,0.0284226
13.7685,0.0284227
13.7687,0.0284228
13.7688,0.0284228
13.769,0.0284229
13.7691,0.0284229
13.7693,0.0284229
13.7694,0.028423
13.7696,0.028423
13.7697,0.028423
13.7699,0.028423
13.77,0.028423
13.7702,0.028423
13.7703,0.0284231
13.7705,0.0284231
13.7706,0.0284231
13.7708,0.028423
13.7709,0.028423
13.7711,0.028423
13.7712,0.028423
13.7714,0.0284229
13.7715,0.0284229
13.7717,0.0284228
13.7718,0.0284227
13.772,0.0284226
13.7721,0.0284226
13.7723,0.0284225
13.7724,0.0284224
13.7726,0.0284223
13.7727,0.0284222
13.7729,0.0284221
13.773,0.028422
13.7732,0.0284219
13.7733,0.0284219
13.7735,0.0284218
13.7736,0.0284217
13.7738,0.0284216
13.7739,0.0284216
13.7741,0.0284215
13.7742,0.0284215
13.7744,0.0284214
13.7745,0.0284214
13.7747,0.0284214
13.7748,0.0284214
13.775,0.0284213
13.7751,0.0284213
13.7753,0.0284213
13.7754,0.0284213
13.7756,0.0284213
13.7757,0.0284213
13.7759,0.0284214
13.776,0.0284214
13.7762,0.0284214
13.7763,0.0284215
13.7765,0.0284215
13.7766,0.0284216
13.7768,0.0284216
13.7769,0.0284217
13.7771,0.0284217
13.7772,0.0284218
13.7774,0.0284218
13.7775,0.0284219
13.7777,0.0284219
13.7778,0.028422
13.778,0.028422
13.7781,0.028422
13.7783,0.0284221
13.7784,0.0284221
13.7786,0.0284221
13.7787,0.0284221
13.7789,0.0284221
13.779,0.0284221
13.7792,0.0284221
13.7793,0.028422
13.7795,0.028422
13.7796,0.0284219
13.7798,0.0284218
13.7799,0.0284218
13.7801,0.0284217
13.7802,0.0284217
13.7804,0.0284216
13.7805,0.0284215
13.7807,0.0284214
13.7808,0.0284214
13.781,0.0284213
13.7811,0.0284212
13.7813,0.0284211
13.7814,0.0284211
13.7816,0.028421
13.7817,0.0284209
13.7819,0.0284209
13.782,0.0284209
13.7822,0.0284208
13.7823,0.0284207
13.7825,0.0284207
13.7826,0.0284207
13.7828,0.0284206
13.7829,0.0284206
13.7831,0.0284206
13.7832,0.0284206
13.7834,0.0284206
13.7835,0.0284206
13.7837,0.0284206
13.7838,0.0284207
13.784,0.0284207
13.7841,0.0284207
13.7843,0.0284208
13.7844,0.0284208
13.7846,0.0284209
13.7847,0.0284209
13.7849,0.028421
13.785,0.0284211
13.7852,0.0284211
13.7853,0.0284212
13.7855,0.0284212
13.7856,0.0284213
13.7858,0.0284213
13.7859,0.0284214
13.7861,0.0284214
13.7862,0.0284215
13.7864,0.0284215
13.7865,0.0284215
13.7867,0.0284215
13.7868,0.0284216
13.787,0.0284216
13.7871,0.0284216
13.7873,0.0284216
13.7874,0.0284215
13.7876,0.0284215
13.7877,0.0284215
13.7879,0.0284215
13.788,0.0284214
13.7882,0.0284214
13.7883,0.0284213
13.7885,0.0284213
13.7886,0.0284212
13.7888,0.0284212
13.7889,0.0284211
13.7891,0.028421
13.7892,0.028421
13.7894,0.0284209
13.7895,0.0284209
13.7897,0.0284208
13.7898,0.0284208
13.79,0.0284208
13.7901,0.0284207
13.7903,0.0284207
13.7904,0.0284206
13.7906,0.0284206
13.7907,0.0284206
13.7909,0.0284206
13.791,0.0284206
13.7912,0.0284206
13.7913,0.0284206
13.7915,0.0284207
13.7916,0.0284207
13.7918,0.0284207
13.7919,0.0284208
13.7921,0.0284208
13.7922,0.0284209
13.7924,0.0284209
13.7925,0.028421
13.7927,0.028421
13.7928,0.0284211
13.793,0.0284212
13.7931,0.0284213
13.7933,0.0284213
13.7934,0.0284214
13.7936,0.0284215
13.7937,0.0284215
13.7939,0.0284216
13.794,0.0284217
13.7942,0.0284217
13.7943,0.0284218
13.7945,0.0284219
13.7946,0.0284219
13.7948,0.0284219
13.7949,0.028422
13.7951,0.028422
13.7952,0.028422
13.7954,0.028422
13.7955,0.0284219
13.7957,0.0284219
13.7958,0.0284219
13.796,0.0284218
13.7961,0.0284218
13.7963,0.0284217
13.7964,0.0284216
13.7966,0.0284216
13.7967,0.0284215
13.7969,0.0284215
13.797,0.0284214
13.7972,0.0284214
13.7973,0.0284213
13.7975,0.0284213
13.7976,0.0284212
13.7978,0.0284212
13.7979,0.0284211
13.7981,0.0284211
13.7982,0.0284211
13.7984,0.028421
13.7985,0.028421
13.7987,0.028421
13.7988,0.0284209
13.799,0.0284209
13.7991,0.0284209
13.7993,0.0284209
13.7994,0.0284209
13.7996,0.0284209
13.7997,0.0284209
13.7999,0.0284209
13.8,0.0284209
13.8002,0.0284209
13.8003,0.028421
13.8005,0.028421
13.8006,0.028421
13.8008,0.0284211
13.8009,0.0284211
13.8011,0.0284212
13.8012,0.0284212
13.8014,0.0284213
13.8015,0.0284213
13.8017,0.0284214
13.8018,0.0284214
13.802,0.0284214
13.8021,0.0284215
13.8023,0.0284215
13.8024,0.0284216
13.8026,0.0284216
13.8027,0.0284216
13.8029,0.0284216
13.803,0.0284216
13.8032,0.0284216
13.8033,0.0284216
13.8035,0.0284216
13.8036,0.0284216
13.8038,0.0284215
13.8039,0.0284215
13.8041,0.0284215
13.8042,0.0284214
13.8044,0.0284214
13.8045,0.0284213
13.8047,0.0284212
13.8048,0.0284212
13.805,0.0284211
13.8051,0.028421
13.8053,0.028421
13.8054,0.0284209
13.8056,0.0284209
13.8057,0.0284208
13.8059,0.0284208
13.806,0.0284207
13.8062,0.0284207
13.8063,0.0284207
13.8065,0.0284206
13.8066,0.0284206
13.8068,0.0284206
13.8069,0.0284206
13.8071,0.0284205
13.8072,0.0284205
13.8074,0.0284205
13.8075,0.0284205
13.8077,0.0284205
13.8078,0.0284205
13.808,0.0284205
13.8081,0.0284206
13.8083,0.0284206
13.8084,0.0284206
13.8086,0.0284206
13.8087,0.0284207
13.8089,0.0284207
13.809,0.0284207
13.8092,0.0284208
13.8093,0.0284208
13.8095,0.0284209
13.8096,0.0284209
13.8098,0.028421
13.8099,0.028421
13.8101,0.028421
13.8102,0.0284211
13.8104,0.0284211
13.8105,0.0284211
13.8107,0.0284212
13.8108,0.0284212
13.811,0.0284212
13.8111,0.0284212
13.8113,0.0284212
13.8114,0.0284212
13.8116,0.0284212
13.8117,0.0284212
13.8119,0.0284211
13.812,0.0284211
13.8122,0.028421
13.8123,0.028421
13.8125,0.028421
13.8126,0.0284209
13.8128,0.0284208
13.8129,0.0284208
13.8131,0.0284208
13.8132,0.0284207
13.8134,0.0284206
13.8135,0.0284206
13.8137,0.0284205
13.8138,0.0284205
13.814,0.0284204
13.8141,0.0284204
13.8143,0.0284203
13.8144,0.0284203
13.8146,0.0284202
13.8147,0.0284202
13.8149,0.0284202
13.815,0.0284201
13.8152,0.0284201
13.8153,0.0284201
13.8155,0.0284201
13.8156,0.0284201
13.8158,0.0284201
13.8159,0.0284201
13.8161,0.0284201
13.8162,0.0284201
13.8164,0.0284202
13.8165,0.0284202
13.8167,0.0284203
13.8168,0.0284203
13.817,0.0284203
13.8171,0.0284204
13.8173,0.0284204
13.8174,0.0284204
13.8176,0.0284205
13.8177,0.0284206
13.8179,0.0284206
13.818,0.0284207
13.8182,0.0284207
13.8183,0.0284207
13.8185,0.0284208
13.8186,0.0284208
13.8188,0.0284208
13.8189,0.0284208
13.8191,0.0284209
13.8192,0.0284209
13.8194,0.0284208
13.8195,0.0284208
13.8197,0.0284208
13.8198,0.0284208
13.82,0.0284207
13.8201,0.0284207
13.8203,0.0284206
13.8204,0.0284206
13.8206,0.0284205
13.8207,0.0284204
13.8209,0.0284203
13.821,0.0284202
13.8212,0.0284202
13.8213,0.0284201
13.8215,0.0284201
13.8216,0.02842
13.8218,0.0284199
13.8219,0.0284199
13.8221,0.0284198
13.8222,0.0284198
13.8224,0.0284197
13.8225,0.0284196
13.8227,0.0284196
13.8228,0.0284196
13.823,0.0284195
13.8231,0.0284195
13.8233,0.0284195
13.8234,0.0284195
13.8236,0.0284194
13.8237,0.0284194
13.8239,0.0284194
13.824,0.0284194
13.8242,0.0284195
13.8243,0.0284195
13.8245,0.0284195
13.8246,0.0284195
13.8248,0.0284195
13.8249,0.0284196
13.8251,0.0284196
13.8252,0.0284197
13.8254,0.0284197
13.8255,0.0284198
13.8257,0.0284198
13.8258,0.0284199
13.826,0.0284199
13.8261,0.02842
13.8263,0.02842
13.8264,0.0284201
13.8266,0.0284201
13.8267,0.0284202
13.8269,0.0284202
13.827,0.0284202
13.8272,0.0284202
13.8273,0.0284202
13.8275,0.0284202
13.8276,0.0284202
13.8278,0.0284202
13.8279,0.0284201
13.8281,0.0284201
13.8282,0.0284201
13.8284,0.02842
13.8285,0.02842
13.8287,0.0284199
13.8288,0.0284199
13.829,0.0284198
13.8291,0.0284198
13.8293,0.0284197
13.8294,0.0284196
13.8296,0.0284196
13.8297,0.0284195
13.8299,0.0284195
13.83,0.0284194
13.8302,0.0284194
13.8303,0.0284193
13.8305,0.0284193
13.8306,0.0284192
13.8308,0.0284192
13.8309,0.0284192
13.8311,0.0284192
13.8312,0.0284191
13.8314,0.0284191
13.8315,0.0284191
13.8317,0.0284191
13.8318,0.0284191
13.832,0.0284191
13.8321,0.0284191
13.8323,0.0284191
13.8324,0.0284191
